C,1.40906677,0,0
C,-5.39094187,-0.00023578,0
C,-4.58558496,-7.94250202,0
C,-5.86893811,-10.16534492,0
C,0.70453816,-1.22028487,0
C,6.6035908,0.00035771,0
C,7.9586059,0.00049136,0
C,10.52930522,0.00058222,0
C,11.73794341,0.00050134,0
C,2.01654023,-3.49294174,0
C,-2.01660667,-3.49288099,0
C,-2.01654023,3.49294174,0
C,2.69546086,4.66869626,0
C,-3.97890439,6.892585,0
C,4.58558496,7.94250202,0
C,4.58515437,-7.94278161,0
C,-10.52930522,-0.00058222,0
C,-0.70452711,-1.22028227,0
C,-1.40906677,0,0
C,5.8685773,-10.1655849,0
C,-2.82459154,-0.00004159,0
C,-1.41229022,-2.44616946,0
C,5.26462966,9.11864725,0
C,6.57754621,11.3926957,0
C,-0.70453816,1.22028486,0
C,0.70452711,1.22028226,0
C,-1.41226933,2.4461833,0
C,-5.26418406,9.11891632,0
C,2.01660666,3.49288099,0
C,4.0332464,0.00011158,0
C,-4.0332464,-0.00011158,0
C,2.69528501,-4.66879996,0
C,-2.69546088,-4.66869627,0
C,-6.6035908,-0.00035771,0
C,-3.30150799,5.71904333,0
C,3.97928752,6.89235929,0
C,3.97890438,-6.892585,0
C,-3.97928751,-6.89235929,0
C,-9.17122782,-0.00056652,0
C,5.86893811,10.16534493,0
C,-5.8685773,10.16558489,0
C,13.15514973,0.00029146,0
C,6.57736702,-11.39281387,0
C,-6.57754621,-11.3926957,0
C,-13.15514974,-0.00029146,0
C,1.41226932,-2.4461833,0
C,-2.69528501,4.66879996,0
C,-3.30177182,-5.71886237,0
C,-4.58515437,7.94278161,0
C,9.17122783,0.00056652,0
C,5.39094187,0.00023578,0
C,3.30150799,-5.71904333,0
C,-7.9586059,-0.00049136,0
C,-6.57736702,11.39281386,0
C,1.41229021,2.44616946,0
C,2.82459154,0.00004159,0
C,3.30177181,5.71886237,0
C,5.26418407,-9.11891633,0
C,-5.26462966,-9.11864725,0
C,-11.73794341,-0.00050134,0
C,13.86918819,1.21795988,0
C,15.26632293,1.2022629,0
C,15.95573903,-0.00031811,0
C,15.26584612,-1.2026091,0
C,13.86872489,-1.21765685,0
C,7.98892882,-11.4018084,0
C,8.67446246,-12.61927208,0
C,7.97819907,-13.81788508,0
C,6.59202532,-13.82212915,0
C,5.87985927,-12.62002626,0
C,-5.87975902,-12.61973962,0
C,-6.59162252,-13.82199683,0
C,-7.97780147,-13.8180199,0
C,-8.67433976,-12.6195449,0
C,-7.98909099,-11.40192174,0
C,-13.8691882,-1.21795988,0
C,-15.26632293,-1.2022629,0
C,-15.95573904,0.00031811,0
C,-15.26584613,1.2026091,0
C,-13.86872489,1.21765685,0
C,-7.98892882,11.40180839,0
C,-8.67446246,12.61927207,0
C,-7.97819907,13.81788507,0
C,-6.59202532,13.82212914,0
C,-5.87985927,12.62002625,0
C,5.87975902,12.61973963,0
C,6.59162251,13.82199683,0
C,7.97780147,13.8180199,0
C,8.67433976,12.61954491,0
C,7.98909099,11.40192175,0
C,8.71165338,10.17788979,0
C,4.458435,12.63347547,0
C,-4.4585436,12.63403803,0
C,-8.7112348,10.17761217,0
C,-13.1696977,2.45529303,0
C,-13.17066008,-2.45585851,0
C,-8.71165338,-10.17788979,0
C,-4.458435,-12.63347547,0
C,4.45854361,-12.63403804,0
C,8.7112348,-10.17761218,0
C,13.16969769,-2.45529303,0
C,13.17066008,2.45585851,0
C,12.5767617,-3.50843302,0
C,12.57798368,3.50916729,0
C,9.32759137,9.13801737,0
C,3.24991001,12.64695248,0
C,-3.2500133,12.64742433,0
C,-9.32680872,9.13754214,0
C,-12.57676171,3.50843302,0
C,-12.57798369,-3.50916729,0
C,-9.32759137,-9.13801736,0
C,-3.24991002,-12.64695247,0
C,3.2500133,-12.64742434,0
C,9.32680872,-9.13754215,0
C,11.90273098,-4.6889938,0
C,10.01218439,-7.96353135,0
C,11.90413968,4.68981592,0
C,10.01326618,7.96419834,0
C,1.89051549,12.65384945,0
C,-1.89061961,12.65418794,0
C,-10.01218439,7.96353134,0
C,-11.90273098,4.68899379,0
C,-11.90413968,-4.68981592,0
C,-10.01326618,-7.96419834,0
C,-1.89051549,-12.65384945,0
C,1.89061962,-12.65418795,0
C,11.29893923,-5.74051852,0
C,10.62093154,-6.91486761,0
C,11.30034133,5.74136489,0
C,10.62223661,6.9156377,0
C,0.67795011,12.65694824,0
C,-0.67805233,12.65706246,0
C,-10.62093154,6.9148676,0
C,-11.29893924,5.74051852,0
C,-11.30034134,-5.74136489,0
C,-10.6222366,-6.91563769,0
C,-0.67795011,-12.65694824,0
C,0.67805233,-12.65706247,0
